kernel,pair_type,similarity
Polynomial,Same class,2.1092994537582848
Polynomial,Same class,2.090091759835522
Polynomial,Different class,0.2537510581787677
Polynomial,Different class,2.9263163385315263
Polynomial,Same class,1.05725130788608
Polynomial,Different class,3.221681999027147
Polynomial,Same class,1.795230753097901
Polynomial,Same class,0.2702900067903892
Polynomial,Same class,0.10839618755623107
Polynomial,Same class,0.5125753564279408
Polynomial,Same class,1.5263281449754145
Polynomial,Same class,1.3388472439993737
Polynomial,Different class,0.3059667911295171
Polynomial,Same class,0.41015067726447535
Polynomial,Different class,0.24495644513255327
Polynomial,Same class,1.4508299947150698
Polynomial,Same class,1.3883333098407824
Polynomial,Same class,0.6971311541913165
Polynomial,Different class,0.9149382211658078
Polynomial,Same class,1.980115391763939
Polynomial,Same class,3.8410928234309196
Polynomial,Same class,0.8901160242594804
Polynomial,Same class,2.7207628320524395
Polynomial,Different class,2.1147943986626965
Polynomial,Different class,1.4190522564960257
Polynomial,Same class,2.166244035588563
Polynomial,Different class,3.264354710837354
Polynomial,Different class,5.411783509022636
Polynomial,Different class,0.2051308662782853
Polynomial,Same class,0.6258734108311836
Polynomial,Same class,1.8145241988332046
Polynomial,Different class,0.9801153678492968
Polynomial,Different class,1.8555637226318626
Polynomial,Different class,0.7478552020616221
Polynomial,Same class,3.1657727603263606
Polynomial,Same class,0.13407342122859056
Polynomial,Same class,0.4602163627156864
Polynomial,Different class,0.4006502801677132
Polynomial,Different class,2.482788111394068
Polynomial,Different class,1.6480598773127046
Polynomial,Different class,0.7146963889123459
Polynomial,Different class,3.1764456191696753
Polynomial,Same class,0.23353089257582327
Polynomial,Different class,0.36291519412397816
Polynomial,Different class,7.542528041120663
Polynomial,Same class,0.0015301948527864783
Polynomial,Different class,0.5356542907273424
Polynomial,Different class,0.11028968525264617
Polynomial,Different class,0.049971225072035205
Polynomial,Same class,0.8026398535222233
Polynomial,Different class,0.4503064131179032
Polynomial,Same class,0.5265166821924396
Polynomial,Same class,1.4825054136396405
Polynomial,Different class,0.26254043484747813
Polynomial,Different class,0.29566425835449334
Polynomial,Same class,0.8637886372198301
Polynomial,Same class,0.0011921057081451518
Polynomial,Same class,5.54702482428757
Polynomial,Same class,3.096304804666248
Polynomial,Different class,7.775174678638905
Polynomial,Same class,1.1228798807486498
Polynomial,Different class,0.023616764356322695
Polynomial,Different class,4.908455947380321
Polynomial,Different class,1.8725109578064612
Polynomial,Different class,2.5031553482848374
Polynomial,Different class,1.1509757757054904
Polynomial,Different class,0.842912366277354
Polynomial,Same class,2.3782207672416407
Polynomial,Different class,1.0503329001028205
Polynomial,Different class,0.2715392713624832
Polynomial,Same class,2.061333708807411
Polynomial,Same class,1.6220677224891473
Polynomial,Different class,1.711181719499391
Polynomial,Different class,0.08407212451093983
Polynomial,Different class,0.06175913571097095
Polynomial,Same class,4.400968906263609
Polynomial,Different class,0.04670201411533789
Polynomial,Different class,0.2801464270924291
Polynomial,Different class,2.296549810320135
Polynomial,Different class,0.06018227118745386
Polynomial,Different class,1.7359502495390005
Polynomial,Different class,0.2806787235583739
Polynomial,Different class,0.17365176640564464
Polynomial,Same class,1.8370788391864539
Polynomial,Different class,1.0696725874576876
Polynomial,Same class,4.13300836713058
Polynomial,Same class,1.79430326870479
Polynomial,Same class,1.641050152372203
Polynomial,Same class,0.7864094100402157
Polynomial,Same class,0.5803925900279168
Polynomial,Same class,1.5197331780202237
Polynomial,Different class,0.052320195119441255
Polynomial,Same class,0.826899246888769
Polynomial,Same class,0.18077508801458317
Polynomial,Different class,1.096752880672652
Polynomial,Different class,0.25173335203807046
Polynomial,Same class,1.8947259439082755
Polynomial,Same class,1.057414831979165
Polynomial,Same class,1.8075612265447816
Polynomial,Same class,0.30345188180420807
Polynomial,Different class,1.1435900821864382
Polynomial,Same class,2.151592401888669
Polynomial,Same class,0.0009906153828768151
Polynomial,Same class,0.37617995523163494
Polynomial,Same class,0.1386247469099252
Polynomial,Different class,0.7846053005407474
Polynomial,Same class,3.2964993706881693
Polynomial,Different class,1.6231365165366523
Polynomial,Same class,0.6825322251854262
Polynomial,Different class,0.0038477859064120503
Polynomial,Same class,1.7033607977490017
Polynomial,Same class,2.709175504017025
Polynomial,Different class,0.7860994402175221
Polynomial,Different class,4.283556669252759
Polynomial,Same class,2.198739312042408
Polynomial,Different class,0.590010418451387
Polynomial,Different class,0.0002100022720187642
Polynomial,Different class,0.01081733755524741
Polynomial,Different class,0.43425950972902305
Polynomial,Same class,2.675725018697966
Polynomial,Different class,1.6691483158901024
Polynomial,Same class,3.1456716851789785
Polynomial,Different class,1.1115740872995632
Polynomial,Different class,0.0826919824263181
Polynomial,Same class,1.9605026829628782
Polynomial,Different class,2.823000350622064
Polynomial,Different class,1.8009731465657275
Polynomial,Different class,0.9413636757540065
Polynomial,Same class,1.0897407022864511
Polynomial,Same class,1.5610347451328856
Polynomial,Same class,0.004606659357406244
Polynomial,Different class,0.41425505419339076
Polynomial,Same class,0.8927135260805165
Polynomial,Different class,1.4684340674063943
Polynomial,Different class,0.2619780753272796
Polynomial,Different class,1.0624927480225481
Polynomial,Same class,4.1182369625217525
Polynomial,Same class,1.024557254328691
Polynomial,Different class,6.075264642639777
Polynomial,Different class,0.23144488661136123
Polynomial,Different class,0.07485695453679442
Polynomial,Different class,0.009931962899945615
Polynomial,Different class,3.3733306206711795
Polynomial,Same class,4.047117661995075
Polynomial,Different class,0.05336226208426148
Polynomial,Different class,12.723046849068707
Polynomial,Same class,0.4336600194269481
Polynomial,Different class,2.0818244639929695
Polynomial,Same class,2.0920751545152183
Polynomial,Same class,3.0345571829410956
Polynomial,Different class,0.7274151076407733
Polynomial,Same class,1.8946611696609639
Polynomial,Same class,2.7644033081989714
Polynomial,Same class,0.8288057262445642
Polynomial,Different class,0.4560305412402684
Polynomial,Same class,3.858689392495578
Polynomial,Same class,3.666840602591262
Polynomial,Same class,3.0162338032777543
Polynomial,Same class,1.7415820086545897
Polynomial,Different class,0.17736881576874314
Polynomial,Same class,14.169486879415238
Polynomial,Same class,0.4928854563590051
Polynomial,Different class,0.9607427369383889
Polynomial,Different class,0.5802583152014815
Polynomial,Same class,0.341610231297162
Polynomial,Different class,0.005611960667239219
Polynomial,Same class,0.38332565620557096
Polynomial,Same class,4.205479288158751
Polynomial,Same class,0.5821591547436864
Polynomial,Different class,1.4910908631423356
Polynomial,Different class,0.3934365973509276
Polynomial,Different class,1.104536890976939
Polynomial,Same class,2.371448459416074
Polynomial,Same class,0.8220995125655393
Polynomial,Same class,1.99205375673975
Polynomial,Same class,4.043755216700414
Polynomial,Different class,0.18739703454180778
Polynomial,Different class,0.3879353885142312
Polynomial,Same class,2.463227724455083
Polynomial,Different class,0.04355032346986123
Polynomial,Same class,0.22371380745458774
Polynomial,Same class,3.6253056949985574
Polynomial,Different class,1.380960184151947
Polynomial,Same class,1.0618224544339285
Polynomial,Same class,8.536487551073941
Polynomial,Different class,1.536347796712255
Polynomial,Same class,3.904799517763897e-06
Polynomial,Same class,2.1041583540768483
Polynomial,Different class,0.5769889254970695
Polynomial,Different class,1.8671077159497451
Polynomial,Different class,3.0982397178618744
Polynomial,Different class,2.657217150161099
Polynomial,Different class,2.4312727704281536
Polynomial,Different class,1.5898425126295248
Polynomial,Different class,0.5952062863220748
Polynomial,Different class,0.09796095279518025
Polynomial,Same class,1.3414922529400837
Polynomial,Different class,4.3583547665003985
Polynomial,Different class,1.1701836416943643
Polynomial,Same class,0.6536207594660867
Polynomial,Same class,0.912304143350254
Polynomial,Same class,1.9428334422632985
Polynomial,Same class,1.8185494811393592
Polynomial,Different class,2.5803282896109963
Polynomial,Different class,0.026888966183111523
Polynomial,Different class,3.460044941415233
Polynomial,Same class,0.9935595020058692
Polynomial,Same class,0.03964337030079187
Polynomial,Different class,0.027548693411740918
Polynomial,Same class,3.028332149062441
Polynomial,Same class,1.4739871164364882
Polynomial,Different class,0.02891732545797912
Polynomial,Same class,7.018410797115276
Polynomial,Different class,2.338643754486064
Polynomial,Same class,4.141217994497879
Polynomial,Same class,1.4593133264346794
Polynomial,Same class,0.9257035834551051
Polynomial,Same class,1.2482862892948068
Polynomial,Same class,0.4424438269351574
Polynomial,Same class,0.5566306882414043
Polynomial,Different class,0.5698016483225348
Polynomial,Same class,0.1409082264963695
Polynomial,Same class,2.258949141477197
Polynomial,Different class,0.8628216668080684
Polynomial,Same class,0.005700377100467494
Polynomial,Different class,3.86033275345582
Polynomial,Same class,5.879435162616231
Polynomial,Same class,0.2439828641850937
Polynomial,Different class,0.42536994384674687
Polynomial,Different class,0.8204863643516863
Polynomial,Different class,2.7947575813029846
Polynomial,Same class,0.20973435297049875
Polynomial,Same class,2.080306399265581
Polynomial,Same class,0.09621381226083796
Polynomial,Different class,2.2090505381658945
Polynomial,Different class,1.0077387809735523
Polynomial,Different class,0.1407693809190277
Polynomial,Different class,2.4149031681288675
Polynomial,Different class,0.09473664972307402
Polynomial,Same class,2.592867124788992
Polynomial,Same class,0.7816933687097513
Polynomial,Different class,0.03900669252031908
Polynomial,Different class,0.030307460171505728
Polynomial,Same class,0.8267431119053169
Polynomial,Same class,1.14054388753064
Polynomial,Same class,2.6817656181495253
Polynomial,Different class,1.7477363038513765
Polynomial,Same class,0.24066780903209153
Polynomial,Same class,0.6397349368565989
Polynomial,Different class,3.0868138110687893
Polynomial,Same class,2.989184851566924
Polynomial,Same class,0.6430888404227553
Polynomial,Same class,1.7672544710725417
Polynomial,Different class,0.289405293769532
Polynomial,Same class,1.4157992102572887
Polynomial,Same class,0.3663406184370519
Polynomial,Same class,1.831049710191833
Polynomial,Different class,0.33048740119238607
Polynomial,Same class,0.19420414014863116
Polynomial,Same class,4.632347912483001
Polynomial,Different class,0.44970257390555
Polynomial,Same class,4.6007278705606725
Polynomial,Different class,0.13638172498509757
Polynomial,Same class,1.3167527450303302
Polynomial,Same class,1.1327973009610584
Polynomial,Different class,0.8830627415810087
Polynomial,Same class,0.007178389293333296
Polynomial,Same class,1.2096460955642052
Polynomial,Same class,0.27982994781629905
Polynomial,Different class,3.135435094987025
Polynomial,Different class,0.0018340010244280872
Polynomial,Same class,2.5299562015125665
Polynomial,Different class,3.1405650004835883
Polynomial,Different class,3.0680937030461486
Polynomial,Different class,2.4145838560737927
Polynomial,Same class,3.416185845536987
Polynomial,Same class,0.0027170728799311063
Polynomial,Same class,1.8252273287223268
Polynomial,Different class,2.8142538762357043
Polynomial,Different class,0.6639267301749422
Polynomial,Different class,1.1453014253425249
Polynomial,Same class,0.08396231254072344
Polynomial,Different class,0.27001131250114774
Polynomial,Different class,1.6518510500046732
Polynomial,Different class,0.09637360293042323
Polynomial,Same class,0.049949757845486276
Polynomial,Different class,0.40034503320913756
Polynomial,Same class,1.2325378866711212
Polynomial,Different class,0.4383446021843304
